,losses,macro,micro,sample,weighted
100,0.6240727609395981,0.6296299343427968,0.7556954890951608,0.6968888806505994,0.6894699479370296
200,0.6217003202438355,0.6301636553586664,0.7564384323167976,0.6976780953421579,0.6900251715969703
300,0.619491149187088,0.6296106273791336,0.7561975604167182,0.698030508120352,0.6873120949306015
400,0.6217907983064651,0.5978574113017214,0.7486609488500039,0.6915194623085249,0.6662708036271006
500,0.6205413472652436,0.6141567563129363,0.7519899722123438,0.6941864537372351,0.6768096707015208
600,0.6183167481422425,0.6064747461288759,0.7524610712404467,0.6963634880744257,0.6719621086283313
700,0.6196882539987564,0.6081484792288984,0.7515670319389025,0.6932215167644855,0.6721402531311506
800,0.6194308006763458,0.6055343583021591,0.7514334871644551,0.6942929709179709,0.6717264350058967
900,0.6114492511749268,0.6405007018553316,0.7628820887585189,0.7010979762425075,0.6969783021710074
1000,0.6318542531132698,0.6654319587305756,0.7576291608960005,0.6946201966436343,0.7121378663192605
1100,0.6195959293842316,0.6235301107881245,0.7562611136309342,0.6984741625561939,0.6854539700900498
1200,0.6190359169244766,0.6139978849532544,0.7532809579739407,0.6971593033702409,0.677448493195825
1300,0.6189502239227295,0.6090639965075969,0.7534475219850723,0.6973360142461703,0.6756997647419496
1400,0.6175476425886154,0.6115525087244225,0.7541108231342813,0.697574551750333,0.6761592540907978
1500,0.6186209714412689,0.6093758509913999,0.752702810821194,0.6958538050491176,0.6742178330986844
1600,0.6211022043228149,0.621550650001378,0.7536090540901763,0.6949127543463481,0.6833325655557979
1700,0.6208237832784653,0.6130980813274082,0.7515777632966737,0.6938359314296814,0.6761183807957221
1800,0.6212852650880814,0.6118233453841306,0.7516794367579489,0.6939578797938175,0.675509534489128
