,losses,macro,micro,sample,weighted
100,0.6444789344072341,0.44951868696002995,0.6672625820224947,0.6056615485209236,0.5535741019159274
200,0.6390666997432709,0.4608385546682195,0.6775538582939639,0.6157509864267676,0.5654123694378315
300,0.6399668657779694,0.47144302077150546,0.6814377465805547,0.6170100784632034,0.5739918202541228
400,0.640591961145401,0.462758193289867,0.6758336858846233,0.6139720362103175,0.564740901002277
500,0.6380161774158478,0.4709204794342523,0.6824014377790149,0.6189634241973304,0.5753594634014196
600,0.6373797434568406,0.4625932386566562,0.6820997073679008,0.6178896272997835,0.5691435656858667
700,0.6409991919994354,0.46178042531373253,0.6733028653819412,0.6105955086580087,0.5623385129752375
800,0.638663232922554,0.46761627591880917,0.6788737800141189,0.6161324742965367,0.570492381980874
900,0.6381965041160583,0.44611263101258664,0.6701476238296078,0.6079924749729437,0.5536442362588224
1000,0.6381239366531372,0.4718212534484567,0.6853253484139431,0.6214575684974748,0.576802432139616
1100,0.6378857123851777,0.4559654006367653,0.6772623279546579,0.6134087301587301,0.5612926063890611
1200,0.6379336774349212,0.4673228771582582,0.6814615388853363,0.6179000326930013,0.571771999641824
1300,0.638086268901825,0.4621399607372119,0.6798697144322859,0.6162060955537517,0.567864203943526
1400,0.6385643178224564,0.4563400875139058,0.678043490789959,0.6132019074675324,0.5621200602238283
1500,0.6384177976846694,0.46006673123188585,0.6782085116171834,0.613485391910173,0.5654535434606358
