,losses,macro,micro,sample,weighted
100,0.36501976534724234,0.8178666737464794,0.8588687423225104,0.7501684569770508,0.8407969341836296
200,0.20596644282341003,0.9328251010780084,0.9346949899038208,0.8337112475198413,0.9357370700187271
300,0.18742237657308577,0.936197709603996,0.9381160253409697,0.8302397940601065,0.9391011712195554
400,0.18109785333275796,0.9366339395648885,0.9399786027691752,0.8371541024080087,0.9410314471338782
500,0.17662332341074943,0.9393767116506966,0.9430573756147802,0.8464030349095348,0.9440145802357105
600,0.1400963231921196,0.9514080678617455,0.955787559059359,0.8634181270118773,0.956480332093771
700,0.13610316947102546,0.950643600465647,0.9559426788414406,0.8612805640540016,0.9565826301514762
800,0.13373191885650157,0.9520462667990564,0.9568023808175289,0.8616702819749696,0.9574220622209841
900,0.13161840677261352,0.9533574590221012,0.958143535121671,0.8644124768460705,0.958701785341352
1000,0.12910638876259328,0.953665822236298,0.9589324741255707,0.8675778039113665,0.9594280293087238
1100,0.09922147631645202,0.9648108507247555,0.9689326761294846,0.8808324522699522,0.9692759060468099
1200,0.1020094881951809,0.962243177005892,0.9674382080709322,0.8842095196470197,0.9677079013791563
1300,0.10186768040060996,0.9623015454679201,0.966971183599728,0.8786693150599401,0.9672551131141226
1400,0.10246003106236458,0.962497121366767,0.9672205067541847,0.884183331425519,0.9674712172371598
1500,0.10207197710871696,0.9627817817264167,0.9673378142846962,0.8805848557067932,0.9676161102330813
