,losses,macro,micro,sample,weighted
100,0.4403728911280632,0.7559505533052004,0.8239270666036569,0.7248497509435009,0.7982397793459479
200,0.25578597351908683,0.8995856799480363,0.9050621427891243,0.7779043022949271,0.9058361152161558
300,0.23048399046063422,0.9082682873237833,0.9116745333709687,0.7809269419816293,0.9120852773563781
400,0.21883456140756607,0.9146644097320171,0.9169772790541867,0.7901685159458596,0.917368147350005
500,0.20779085040092468,0.9190432659887822,0.9208140215177697,0.8043649408750971,0.9210207785347595
600,0.14966285027563572,0.9433507835208123,0.9431498877764529,0.8399220939650627,0.9431058684719053
700,0.15109047085046767,0.9415613175910298,0.940964968959156,0.8349545979194417,0.9409782914962166
800,0.15327911905944347,0.9419622898280111,0.94212126405505,0.8424873850108225,0.9419839519077701
900,0.15620262697339057,0.9407282893540251,0.940662229525671,0.8430358604069541,0.9406710888230679
1000,0.15496638365089893,0.9410732669599474,0.9406448241152094,0.8378107063353313,0.9405647074149595
1100,0.10362550906836987,0.9621589084237177,0.9606393345446719,0.8798872182504995,0.9604796656899436
1200,0.104977176040411,0.9614358529043823,0.9597908575477747,0.8733399439102564,0.9597424542145697
1300,0.10920775420963764,0.9601605967842802,0.9578573615272361,0.8641032379079253,0.9577460579493859
1400,0.11075735054910182,0.9587992731414423,0.9566894843535707,0.8656416656260406,0.9566073758247461
1500,0.11306685984134673,0.9577054163654967,0.955552100477923,0.8639470134032635,0.9554293001670121
