,losses,macro,micro,sample,weighted
100,0.5930790442228318,0.8310273058205543,0.8574508936254671,0.7691487414495226,0.8453474016334384
200,0.21737270101904868,0.9384544444036221,0.9409983646848958,0.8445019758886946,0.9411462379754432
300,0.1788410773873329,0.9475121239632257,0.9492563955659884,0.8640576745303307,0.9493371080414925
400,0.17333251118659973,0.9506958043042323,0.9521005489257207,0.867410541715229,0.9521595556485003
500,0.1521294766664505,0.9567234269135184,0.9579815547493108,0.8788817319832946,0.9579696034310379
600,0.13455736748874186,0.9620211468249363,0.9633316597738968,0.8882540567071818,0.9633280804663794
700,0.09661602333188057,0.9704878509272619,0.9716012132874826,0.9011996406371406,0.9715988191979262
800,0.09444862823933363,0.971483911168132,0.9726082680418032,0.9069832879793819,0.972604855131822
900,0.08483710948377848,0.9738710118846947,0.9749047825713294,0.90761172247891,0.974903746920425
1000,0.08456799518316985,0.9743046741160817,0.9753969503987289,0.9097217565420691,0.9753519341154226
1100,0.08638426426798106,0.9733268299350949,0.9744076972159504,0.909440768432956,0.9743899502930949
1200,0.08186109639704227,0.974085546078535,0.9751452015335998,0.9099067226176603,0.9751000975796148
1300,0.05382988899946213,0.9828023466369343,0.9835902619142479,0.922861410724692,0.9835614636298975
1400,0.04858095675706863,0.9845994188966368,0.9853567330092491,0.9242157703407705,0.9853320477726794
1500,0.05046548491343856,0.9832145236305614,0.9842164586999965,0.9209134398587524,0.984195752687103
1600,0.04989212691783905,0.9837820824868274,0.984685677088294,0.9241045404248528,0.9846607310593827
1700,0.04898590188473463,0.9837684590455297,0.9846143299368522,0.9206944656905596,0.9845859904678599
1800,0.04781141808256507,0.9848125527305429,0.9856566973755594,0.9237710861187425,0.9856333806701493
