,losses,macro,micro,sample,weighted
100,36.05432228446007,0.53728931094134,0.7022948961242654,0.6375733901515153,0.6318260729608999
200,36.57143005371094,0.5435276809750111,0.7081616273050796,0.6442681840728716,0.638668128823188
300,36.46763572692871,0.5424063931131199,0.7081690826584156,0.6436713000541125,0.6403131893345331
400,36.46540325164795,0.5450574243865581,0.7097039625551989,0.6453325047348486,0.6398459975899988
500,36.41439453125,0.5451197144013904,0.709944664425763,0.6465715413059163,0.6402720675740764
600,36.482144317626954,0.5435492054932238,0.7086320148384638,0.6439845610119047,0.6395963745509747
700,36.551340942382815,0.5439435727980694,0.7085712417668436,0.6438825588474026,0.6389706015501563
800,36.43192119598389,0.5441921580582675,0.7093732644177397,0.6463401086760462,0.6402941875270816
900,36.53459981918335,0.5447379314786156,0.7091796663606609,0.6444772727272726,0.6390878199325821
1000,36.67693912506103,0.5414781909751251,0.7064996364751156,0.6424263750901876,0.638151811750277
1100,36.46875156402588,0.5440355187700036,0.7092691631736912,0.6457301305465368,0.6404037291522284
1200,36.562501678466795,0.5434565527021329,0.7080337528060779,0.6431396554834055,0.6383032951392624
1300,36.497769355773926,0.5446584419005084,0.7092304320432361,0.64522449382215,0.6393693149861703
1400,36.54352821350098,0.5428663296206069,0.7079583170350274,0.6437803537608227,0.6392467048380394
1500,36.60476940155029,0.5430668987938596,0.7077766402428398,0.6432348755862194,0.6385519525657659
