,losses,macro,micro,sample,weighted
100,0.5607437813282012,0.6714596670034273,0.7784048813591552,0.6999565651362526,0.7345640870589614
200,0.2474552746117115,0.901764857467669,0.9111223617026296,0.7957363049277113,0.9115912212650548
300,0.2131861451268196,0.9141680695377903,0.9214239267972607,0.8141496554660617,0.921532004249037
400,0.19290970474481584,0.922235854608149,0.9281107011492216,0.8330898242382618,0.9276553340067167
500,0.17077615894377232,0.9307990139119271,0.9371744265742589,0.8516338479992231,0.9364331536326438
600,0.12371588215231895,0.9478535203582037,0.9517279423260598,0.867600412174631,0.9508010452015051
700,0.11679697319865227,0.9525795814248855,0.9556576072545357,0.877477471747003,0.9549274782110938
800,0.1188441525399685,0.9517688641105464,0.955328993445093,0.8814345411532911,0.9546898796837272
900,0.11627860449254512,0.9526845458164567,0.9560837467107252,0.877585219468032,0.9551672913789762
1000,0.11763828307390213,0.9523745067515462,0.955555255786382,0.8769959227196416,0.9547841490490255
1100,0.08873431999236345,0.9647635244828227,0.9662332444667449,0.8935228517142577,0.9657247867003085
1200,0.08745651844888926,0.9650465766757214,0.9661453374864563,0.8887472145909644,0.9657430053653933
1300,0.08716818410903215,0.9658666467152134,0.9669336139431961,0.896229401674714,0.9665587798681323
1400,0.0902345271408558,0.9644173274172638,0.9654167961288397,0.8924710159632037,0.9650691276539483
1500,0.08630582891404628,0.9668193305171507,0.9676023095664248,0.8975569104471917,0.9672345679000788
