,losses,macro,micro,sample,weighted
100,0.6797091850638389,0.7634979928647908,0.8162402066556392,0.7334896830599956,0.7887040856277977
200,0.20803094565868377,0.9420158520115798,0.9443284827704241,0.8505345366439114,0.9445254483726319
300,0.18523941114544867,0.9474357626523485,0.9493096456784936,0.8646551248230935,0.949400705275583
400,0.16775959059596063,0.9509065083666165,0.9524742693314135,0.8690564630681817,0.9525181452603338
500,0.1521440654247999,0.9572785849759333,0.9587186647699248,0.8832554372710624,0.9587330332980892
600,0.1394232728332281,0.9602299849616118,0.9619443577057913,0.885399661102786,0.9619706007256151
700,0.09900617707520723,0.9709489909258241,0.9721081421416806,0.9046518893432957,0.9721138498368306
800,0.10174112845212221,0.9689745089223727,0.9703218275909121,0.8988584635850262,0.970300067147194
900,0.09373622041195631,0.9713627462940585,0.9726406699937429,0.905805190035659,0.9726265085400471
1000,0.09445921864360571,0.9708304588577056,0.972115443758918,0.9063032249868186,0.9720876769458161
1100,0.09397685792297125,0.9709362188336144,0.9722652822087479,0.9063967711975525,0.9722378384650073
1200,0.0928591887280345,0.9711505584660024,0.9724826925492374,0.9046054409999722,0.9724542287620086
1300,0.06651319056749344,0.9789169728135511,0.9801556610776945,0.9184543416652791,0.9801133294648088
1400,0.06458149002864957,0.978861109304102,0.9800928565188677,0.9184369324252135,0.9800567010077859
1500,0.06118057001382113,0.97962069187545,0.9808395217700919,0.9185352451368076,0.9808012135600697
1600,0.060298679117113355,0.9802946368221077,0.9813166540956114,0.9152313723602787,0.9812856611461747
1700,0.05945170924067497,0.9806356844715529,0.9816635515967834,0.9180374707757519,0.9816152252196528
1800,0.06106915257871151,0.9795723877567546,0.9807932368035855,0.9130683639277387,0.980750450761372
