,losses,macro,micro,sample,weighted
100,0.4167679452896118,0.8463145653081677,0.8658615880315419,0.7680756279310968,0.8560256254240086
200,0.23844440162181854,0.9310334425904817,0.9309712893048612,0.8017854961878399,0.9313307980044608
300,0.2053143286705017,0.9428077608503298,0.9425399615921325,0.8306145117902932,0.9428460624012631
400,0.19562995105981826,0.9456179773727476,0.9451930982444756,0.8404038752046564,0.9454087370100802
500,0.18283604502677916,0.9490689938171861,0.9486082942535461,0.8441402642496395,0.9487997336751128
600,0.17362347431480885,0.9529371197020887,0.9522278470722878,0.8451366632499446,0.9523797672032766
700,0.1323715353757143,0.963833126675568,0.9633637583215318,0.872257994175963,0.963419026554817
800,0.1309304253757,0.9642715876890199,0.9641192468830796,0.873877801018426,0.9642136493700056
900,0.1311632438749075,0.963490129464863,0.9631385494923032,0.8741264919975857,0.9632217967356804
1000,0.12908402822911738,0.9646965695348731,0.964219512415451,0.8747096497252747,0.9642704637002966
1100,0.12853410594165326,0.9639926019264375,0.9633839175690675,0.8727615080232267,0.9634540385423089
1200,0.12792616575956345,0.964833607328572,0.9646369485213627,0.8783393889097014,0.9647114730539665
1300,0.08136337857693433,0.9784500029479891,0.978342071112926,0.8995801672286047,0.9783609226452304
1400,0.0861369302123785,0.9765624684199943,0.9766069882112203,0.8974444591866468,0.9766126107840724
1500,0.08780427474528552,0.9760973341569791,0.9759650312124377,0.891596936050061,0.9759708057134496
1600,0.09200025100260972,0.9742567662999082,0.9742082909609272,0.8939311157592407,0.9742185788492119
1700,0.09467553082853555,0.973747630666027,0.9736513089285422,0.89198721894425,0.9736658044225718
1800,0.09284013092517852,0.9748160162327738,0.9746616443607142,0.8970238754301256,0.9746851514570293
