,losses,macro,micro,sample,weighted
100,0.4456628854572773,0.7511474026187629,0.817952492543396,0.7178853568306693,0.7927785337187591
200,0.2621824100613594,0.8958461113785429,0.9014027564360444,0.768350695311633,0.9021555485477417
300,0.23367563560605048,0.908920409308907,0.9119966968087384,0.7821848086809022,0.9124799776705299
400,0.21798849493265152,0.914206814005199,0.9181010829319634,0.8020224926982741,0.9184422997292238
500,0.20532292291522025,0.9204817959953462,0.9221162190003586,0.8065418051913364,0.922258841240241
600,0.1523374941200018,0.9418171253731061,0.941629455649522,0.8433538536116661,0.941491262583569
700,0.15008905000984668,0.9428884319041795,0.9431485223135454,0.8447689008040572,0.9430487345962039
800,0.1536839036643505,0.9406812207183859,0.9405149702798097,0.8424544067044069,0.9404824348229132
900,0.15419459208846092,0.9410127560083107,0.9409636473777057,0.8382156354929794,0.9408732061383747
1000,0.15271301776170731,0.9414072563298255,0.9409796679602387,0.8356323647428961,0.9408762750252877
1100,0.10446012802422047,0.9618142719275588,0.9604721487170047,0.8769195743492619,0.9602555547381396
1200,0.10341993622481822,0.9623598872604022,0.9603840363956935,0.8738800075792262,0.9602653471698782
1300,0.10702997766435146,0.9604910646741658,0.9581415176257214,0.8688396724802976,0.9580521770628294
1400,0.11183254398405552,0.9586411357999896,0.9564464000581807,0.868137448489011,0.9563810506188507
1500,0.11347735956311227,0.9578624886818768,0.9557544433761958,0.8626376424478299,0.955667806744124
