,losses,macro,micro,sample,weighted
100,0.3688065958023071,0.8059484847936343,0.8523156040595771,0.7489626775134588,0.8312665958613108
200,0.20249292492866516,0.9346792320973321,0.9363707285244002,0.8309964046370297,0.9373579361561535
300,0.1893172614276409,0.933838109808799,0.9368052264394621,0.8306479544760793,0.9378253183347612
400,0.1756942142546177,0.9401263621131182,0.9432789846233984,0.8412596296932235,0.9442345947233964
500,0.17487108066678048,0.9389074396347534,0.9437108300977742,0.8499520364253803,0.9447478376929745
600,0.13870743431150914,0.9503965918447699,0.9556928557640176,0.8625537032412034,0.9565258628515597
700,0.1331444900482893,0.9519249540657662,0.9577507039003968,0.8654706417714232,0.9584640023389625
800,0.13033856742084027,0.9541803721070113,0.9596379114065222,0.8701603986291488,0.9602452344143794
900,0.1285720205307007,0.9540561809753056,0.9590822756944718,0.8707329887993951,0.9595744692342038
1000,0.13146824538707733,0.9533010839973157,0.9586960392354356,0.8712797069562381,0.959169599845643
1100,0.101153921559453,0.9631764428648948,0.9678219550094798,0.8806284986714675,0.9682241439955213
1200,0.09671869240701199,0.9646237157954585,0.9693673369080424,0.8797209860452049,0.9697182090060857
1300,0.09860908597707749,0.9644679154884582,0.9688658172065944,0.8843657314907315,0.9691153784558477
1400,0.10040045768022537,0.9634960757792632,0.9683473196719727,0.8882741962898213,0.9686254292206786
1500,0.10022375918924809,0.9630009353388523,0.9679451595282242,0.884695272907648,0.9682151084703813
