,losses,macro,micro,sample,weighted
100,36.05782951593399,0.359106635869783,0.622219681336723,0.572492012761544,0.4658647274524394
200,36.863840942382815,0.3517750499550012,0.619021326125811,0.5698371155753967,0.4588295879199374
300,36.94308204650879,0.3527108139957715,0.6195638215267099,0.5702532242063492,0.4591020610459273
400,37.054689254760746,0.35177494179310337,0.6177653153784985,0.567927765376984,0.45717181587150163
500,36.75709098815918,0.3532707989566825,0.6213427509621233,0.5731292103174603,0.46115650585100615
600,36.75111782073974,0.3525766700183399,0.6207639105095216,0.5719489087301587,0.46093936022389626
700,36.87946590423584,0.3536327377821679,0.620988110294325,0.572718067956349,0.46057037870242873
800,36.89509098052979,0.3516237611636901,0.6185585311425671,0.568520523313492,0.4582451836010602
900,36.67299257278442,0.35226618348302163,0.6207795262181406,0.5718204365079366,0.46094148750882624
1000,37.12185863494873,0.35236213412040873,0.6180100530611635,0.5683801001984127,0.4572240781515033
1100,36.898439197540284,0.3537343218265901,0.6210906190553948,0.5730760788690475,0.46083925575926193
1200,36.910715866088864,0.3502612425735618,0.617015397541731,0.5660169890873015,0.4569418359061784
1300,36.59933193206787,0.3524602344831246,0.6214432041312515,0.5719962177579364,0.4617559401777342
1400,36.95424270629883,0.3521587707890274,0.6188525387500597,0.5696155753968254,0.4584585867921371
1500,36.957823009490966,0.35369828915572094,0.6205204320557006,0.5726973482142856,0.45994054836381204
