,losses,macro,micro,sample,weighted
100,37.70621241748333,0.589745629112148,0.7171714010079936,0.6513417541659728,0.6312667166312614
200,37.383930130004885,0.48255345546505984,0.691459800583554,0.637813272231241,0.5552746751970594
300,37.99442138671875,0.47966963861729595,0.6856894861234956,0.6294148741883117,0.5482296318474306
400,37.47879615783691,0.4822399964940455,0.6906243532782468,0.6368192527958153,0.5541562316046424
500,37.486608810424805,0.48182898763028187,0.6902510996063194,0.6360614853896105,0.5538641272625863
600,37.17187656402588,0.4828453455733878,0.6928938667605564,0.6406426429473305,0.5572397424606252
700,37.717635498046874,0.4798356770729022,0.687457237708115,0.6316269784902597,0.5508852175943612
800,37.33817134857178,0.4827176577367328,0.6918480500603778,0.6386298870400433,0.5556757723018797
900,37.64397487640381,0.4812930022354526,0.6890318336957076,0.6349096996753246,0.552350054293176
1000,37.487724990844725,0.48253367530779684,0.690774865185659,0.6365826343795093,0.5541778894733436
1100,37.257813949584964,0.4819032554407511,0.6916367453411261,0.6386285793199856,0.5559552810739027
1200,37.831474990844725,0.47992723306700186,0.686829232928919,0.6317092464826839,0.549902684721483
1300,37.51004638671875,0.48126373455267335,0.6896159053954254,0.6359480632215007,0.5532163935590478
1400,37.7299125289917,0.4811912903145376,0.6883712890121219,0.6343651188221502,0.5514474667523269
1500,37.5379479598999,0.4812593039653968,0.689621329666315,0.6347391267586581,0.5532023838485088
1600,37.51674255371094,0.4816637914486715,0.6899713459135675,0.6351693272005772,0.5534548061000639
1700,37.60602813720703,0.48331805864643057,0.6907074553008153,0.6371074359668111,0.5535406149040789
1800,37.434153442382815,0.47968643215152723,0.688935638305048,0.6337949472402596,0.5532156384764769
