,losses,macro,micro,sample,weighted
100,0.5613032104074955,0.6921805946697461,0.7882355606205381,0.7062994119595681,0.7470145868790838
200,0.24038570046424865,0.9052102720278034,0.9132269206231721,0.7997531921203798,0.9137920554930666
300,0.2025451670587063,0.9173189312583573,0.9242439483966441,0.8180675734855423,0.9241341411075114
400,0.1825720477104187,0.9269539797399383,0.9329531268113072,0.8387326657717282,0.9322482056493009
500,0.15995895825326442,0.9365615257265002,0.9421179758437646,0.8573714254564879,0.9412764074261577
600,0.12070566706359387,0.9501760795792897,0.9537195192857678,0.8767753401112777,0.952993332502789
700,0.11926477640867233,0.9519272693137347,0.9555739802223645,0.8778544797216674,0.9549016441143507
800,0.1184637014567852,0.9516514453449596,0.9551701843155075,0.8704026845550284,0.9543055254675841
900,0.11588615983724594,0.9522407089931098,0.9555448526345086,0.8752903667513044,0.9547191974063858
1000,0.11832480944693088,0.9506096686199262,0.9542049048844801,0.8761967730776169,0.9533278143529106
1100,0.09049409784376622,0.9638906989712364,0.965553006011139,0.891183556027306,0.964994719785948
1200,0.08707001477479935,0.9654658462461508,0.966589782126146,0.8953956039620102,0.9662460308971934
1300,0.08923829343169927,0.9644109896472915,0.9657801734898241,0.8904000990329116,0.9654270578393966
1400,0.08811819564551115,0.9648512967637825,0.9664251943851312,0.8916591793623044,0.9659681681237079
1500,0.09073077566921711,0.9641485252770168,0.9656749823697455,0.8942693759608447,0.9651831234768214
