,losses,macro,micro,sample,weighted
100,0.41536938816308977,0.7714149214757579,0.8314234357877278,0.7253455234002107,0.8094253973888003
200,0.24703997626900673,0.9034842270518979,0.9079545873515688,0.7788057077471141,0.9086720155753569
300,0.2308935594558716,0.9104294320601657,0.913473600174205,0.7907196384344823,0.9138347942698775
400,0.21485901713371278,0.9182472089044887,0.9194277187853256,0.7998476649218837,0.9197378366375538
500,0.2082635383307934,0.9182975647459777,0.9204262651051464,0.806957513621795,0.9205772200826501
600,0.15853447675704957,0.9410918797827347,0.9405748123899308,0.8367361475330226,0.9406281471857177
700,0.16120515525341034,0.939221020612831,0.9388297947522602,0.8357437063804253,0.93884116202061
800,0.16401403337717058,0.9372549376036285,0.937045628782875,0.8368195936008437,0.9370539543393542
900,0.1652527105808258,0.9368586324150958,0.936780934387968,0.8327860707001333,0.9368356569008273
1000,0.16515384525060653,0.9380380494786178,0.937607386673088,0.8378685027403152,0.9376353385266962
1100,0.1291739497333765,0.9518277846866411,0.9507452859294423,0.8555664708555333,0.9507114537975254
1200,0.13317729614675045,0.9499799697287571,0.948703248777855,0.855530548444611,0.9486617873335362
1300,0.13587387531995773,0.9478633135431694,0.9463033625130373,0.8492731634684759,0.9462704459777379
1400,0.1371828617155552,0.9481132778028635,0.9467808710250345,0.8487466062583251,0.9467802782407726
1500,0.14222572036087514,0.9462084062660131,0.9454213684064483,0.8500664388493451,0.9454198329386679
