,losses,macro,micro,sample,weighted
100,0.3631074224412441,0.8260839417450769,0.8585476538626214,0.7538632448280886,0.8441190981340628
200,0.20154048159718513,0.9307833965327325,0.9325738715703197,0.8176649058406872,0.9335784040880837
300,0.19204039737582207,0.9331723392098238,0.936121531608661,0.8352763816045065,0.9371914525873634
400,0.17964532189071178,0.9381298521611781,0.940905182079633,0.8379137399059274,0.9419150651078241
500,0.17174695797264575,0.9412798094800651,0.9454592622315083,0.8513934950362136,0.9465550673057629
600,0.1435145226866007,0.9494206530308301,0.9538516902580919,0.8560913886460761,0.9546443526940185
700,0.14301050327718257,0.9497147214519785,0.9546405349113002,0.86148080868784,0.9553605203244154
800,0.14729244254529475,0.9481794793511156,0.9534399732287053,0.858426196633228,0.954135245189677
900,0.14293484792113303,0.9476505997775874,0.9528346369242259,0.8559760699370074,0.953530248159631
1000,0.1471337504684925,0.9463434966910327,0.9516527847435686,0.8578759128718505,0.9522912995933092
1100,0.13736565701663495,0.9505282556849092,0.9554869203565256,0.8596166390033578,0.9560270189102884
1200,0.1394559708982706,0.9493722819956097,0.9537257014370328,0.8587490851162727,0.9541765780524414
1300,0.1451016253232956,0.9461753545679072,0.9515760338130057,0.8530872335130149,0.9521383233223258
1400,0.14246953435242177,0.9477199147308356,0.9527806019363311,0.8582317998841436,0.9533690676219312
1500,0.14901752948760985,0.9451877746902925,0.9504716958156537,0.8559332151147464,0.9510505584775957
