,losses,macro,micro,sample,weighted
100,0.4486842033267021,0.7473789131788285,0.8184983258730395,0.7122507670281109,0.7913164533712017
200,0.2652327285706997,0.8948313570752563,0.9018136889849285,0.7796787583076648,0.9026686729149901
300,0.23065289705991746,0.9103746720247672,0.9138442247076114,0.785756919729576,0.914372869244186
400,0.22211894258856774,0.9132866578171683,0.9165549801154675,0.7948573262674826,0.9169094498066542
500,0.20681456789374353,0.9187866607890625,0.9202844102110316,0.797261186910312,0.9204507889177215
600,0.15145415648818017,0.9427967395538637,0.942816520619413,0.8442567623348873,0.9427118982338797
700,0.1563521619141102,0.940650740181838,0.9405419175473757,0.8395270103160726,0.9406054564808402
800,0.1545303149521351,0.9416140323186908,0.9410282222535511,0.8405575748036686,0.9409963031580788
900,0.1558892996609211,0.9406568778922048,0.9400528091613176,0.8361884109813795,0.9400721549675355
1000,0.15491200797259808,0.9400797803258295,0.9403649333819294,0.8384120880994007,0.9402778085081109
1100,0.10458747357130051,0.9609701396204643,0.9596321291431397,0.8761320311632812,0.9594959139988345
1200,0.10608262084424495,0.9600852529706194,0.9588454395763297,0.8722126701423576,0.9587065862864409
1300,0.10972419723868371,0.9593237428647642,0.9576908527395722,0.8688241094842657,0.957609200232334
1400,0.11622482143342495,0.9566290780291147,0.9546891219593175,0.8628117949758574,0.954643722679091
1500,0.11691406667232514,0.9559531709206912,0.9544814450884012,0.861193661976912,0.9544021694097466
