,losses,macro,micro,sample,weighted
100,0.38035028740763666,0.8143908298654621,0.8561495411951481,0.7500952008061382,0.8381521068715168
200,0.2058761052787304,0.9321076943577843,0.9342137772907784,0.8303101958805083,0.9352675375437517
300,0.19218237832188606,0.9332023504966679,0.9364562790643421,0.8391246080308581,0.9376167051924061
400,0.17818281024694443,0.9394280693825617,0.9426909358750306,0.8450014087475027,0.9436618307099099
500,0.1712787427008152,0.940706107604647,0.9442276845526375,0.8360973439962816,0.9451688472980251
600,0.13981600165367125,0.9501120200672415,0.9550975193849099,0.8662425473831723,0.9559012210117731
700,0.1357463649660349,0.9516337084790336,0.9569108751755501,0.8639481906981906,0.9576750698211134
800,0.13423642203211783,0.9522022760791122,0.9577417149797343,0.8671732967553281,0.9583408614589018
900,0.12999181032180787,0.9542124905909527,0.9592581789295619,0.8670890485382674,0.9597771666146835
1000,0.13049031034111977,0.9533375638994187,0.9585030995929174,0.8699055644667831,0.9590537708466549
1100,0.10170775003731251,0.963833025499126,0.9684695222296795,0.8818221153846154,0.9688423304097588
1200,0.10256143406033516,0.9626815920775152,0.9675801524841989,0.8811108496538186,0.9678779076336811
1300,0.10105575911700726,0.9636393485307024,0.9679995483609167,0.8852000790008602,0.9682657020734271
1400,0.0991817670315504,0.9630997698925771,0.9677690737923951,0.8862828967907095,0.9679953171065487
1500,0.10105492167174816,0.9629038489623789,0.9670984867569709,0.8805207569305696,0.9673385213614103
