,losses,macro,micro,sample,weighted
100,33.11773272037506,0.47263331191017877,0.7020867615350221,0.6455954037282163,0.5888440146913324
200,33.702008743286136,0.46686110191083025,0.7013671447205232,0.6464888843795095,0.583178104098567
300,34.01785711288452,0.46332659119526853,0.6966958244887682,0.6394410398629149,0.5785445637154614
400,33.64397325515747,0.4637339323115041,0.6993213838535621,0.6422218896554834,0.5826371330878043
500,33.62824983596802,0.46610466265876155,0.7012371593846499,0.645000753336941,0.5836392885987087
600,33.65624990463257,0.4659678186498127,0.7009607919431783,0.6441265951930015,0.5833848971684982
700,33.425223140716554,0.46699360439705556,0.7031484955105463,0.6482033955627706,0.5860852492080754
800,33.819196376800534,0.46465623532617256,0.6989424685640709,0.6424100491522367,0.581167180656931
900,33.495535678863526,0.4654907056863856,0.7016472564944171,0.6454846793831169,0.5849145370063348
1000,34.13670532226563,0.46369456926855035,0.6963000522041508,0.6388021985930736,0.5776520628178112
1100,33.3191965675354,0.4668135739415647,0.703646722229612,0.6479477813852814,0.5871181063535328
1200,33.8850447845459,0.4643078294272815,0.6982558457777606,0.6407400793650794,0.5802963920825491
1300,34.087053508758544,0.46381367184720984,0.6966790796430837,0.6394828249007937,0.5781906508904285
1400,33.662946491241456,0.4662021396159509,0.7010716919841721,0.6455292771464646,0.5832848420567823
1500,33.577973194122315,0.4655276406693989,0.7010637615635571,0.6453376405573593,0.5839241700747145
