,losses,macro,micro,sample,weighted
100,35.17510128319263,0.7691607154787594,0.7801190462342485,0.7109259915431791,0.7898545292008079
200,35.592633666992185,0.7754456988781463,0.7830768180003109,0.7140211429195803,0.795018598906958
300,36.43303577423096,0.768907099948086,0.776670280686934,0.7065120526175214,0.7890119802974301
400,36.37165170669556,0.7692901530089064,0.7772435153150827,0.7072740202505828,0.7898536495316388
500,36.08482131958008,0.7714421942996609,0.7793340684249592,0.7100995471542347,0.7918149772398558
600,35.75669628143311,0.7742998894654768,0.7818579805932667,0.7122969023164337,0.79375049356735
700,35.98772302627563,0.7721008483988673,0.7800156181508265,0.7105513670357421,0.7925315590030408
800,36.27901792526245,0.7701207643886597,0.7778542868121403,0.7081409163752913,0.7901101476119561
900,35.56473211288452,0.7759750845035572,0.7832440077250247,0.7135907087703963,0.7946453473516486
1000,35.91964294433594,0.7725608338584631,0.7805754070224006,0.7117738017191141,0.7932286812547008
1100,36.141740779876706,0.770949924645367,0.7789233918254727,0.7094403469794094,0.7915507967900476
1200,36.34263401031494,0.7696221549920892,0.7774149422681059,0.7075966698232322,0.7897878211263089
1300,35.39285707473755,0.7768698711510288,0.7845841618661464,0.7164913406905593,0.796618261091452
1400,35.898437366485595,0.7734385637725272,0.7808883533770837,0.7113977849407537,0.7926131870050742
1500,36.14732141494751,0.771155124112908,0.7788882825280828,0.7090173368298367,0.7911257833232294
1600,36.79017864227295,0.7660131020000339,0.774012801036461,0.7031491629030691,0.786834842565074
1700,35.77901784896851,0.7739909017644487,0.7816846825146092,0.712635686795843,0.7937517537776597
1800,36.44754482269287,0.7686676675626516,0.7767198658484871,0.7062840514520202,0.7894921628188729
