,losses,macro,micro,sample,weighted
100,0.3496298381686211,0.8223928285377966,0.8600224320104636,0.7610131032162283,0.8426109121527027
200,0.20851017653942108,0.9285991557558395,0.9305567277866418,0.820134151438839,0.9315671289627082
300,0.1959461510181427,0.9316066177808574,0.933498715465952,0.8246375590555277,0.9347507705336988
400,0.19487689584493637,0.9304603257786487,0.9330337111153849,0.8140954306110558,0.9341624661335379
500,0.18819530233740805,0.9358612212041839,0.9378901550360148,0.8346822979069541,0.9388473209450895
600,0.17140416108071804,0.9395169066902638,0.9421037152332041,0.8325645513340825,0.9430285345224887
700,0.2381387009471655,0.9074000156823737,0.918144496439735,0.8127129298652737,0.9152579603017557
800,0.43161824136972426,0.8110755776589434,0.8283059828090839,0.7116546539398101,0.8248850268745465
900,0.559902495443821,0.6678369281855073,0.7455098823591971,0.6341729789307915,0.7216209119951634
1000,0.4790501219034195,0.6888919419210703,0.7761154619453589,0.6530980158487347,0.7514546508758286
1100,0.5329746007919312,0.6583112148417549,0.7538416305535321,0.6348650672244422,0.7256212196923745
1200,0.5533160808682441,0.6051016601008503,0.7135518976464812,0.6004045052170052,0.6782742472670422
1300,0.5654500469565391,0.6194771696554244,0.7258328037059133,0.63314942002442,0.689602733088615
1400,0.644842694401741,0.4699852173908588,0.663740401813593,0.6000829110125985,0.5700144137058084
1500,0.6387780672311782,0.45724189678344757,0.670874398452911,0.6093583639971141,0.5635433134307821
