,losses,macro,micro,sample,weighted
100,1.3920567071437835,0.6409400263382261,0.7523597198249685,0.6929337251290374,0.693004967197954
200,0.3288191942870617,0.8897681522265346,0.8976227096175261,0.7750834031419968,0.8953774545423384
300,0.18527785554528237,0.9468981774270259,0.9488492939506861,0.8571257319069818,0.9489282781886059
400,0.1662539342790842,0.9529240434204308,0.9543766777012179,0.8707559254981129,0.954448649608958
500,0.1576496222615242,0.9555888788321724,0.9567119617682158,0.8730489371739374,0.956761557530772
600,0.1455999816209078,0.9596746384586057,0.9605083171746723,0.8835894873355812,0.9605584825135749
700,0.10445773765444756,0.9699819905085988,0.9708799077208304,0.8975030186827062,0.9708309749358726
800,0.0985228293389082,0.9712643527224287,0.9723220277058461,0.9045647338772339,0.9723610291363944
900,0.10153203375637532,0.9708035418846143,0.971931560916508,0.9048126205391831,0.9719454835093222
1000,0.09686997026205063,0.9719689224025231,0.9731920444304863,0.9077163999195248,0.9731821771819614
1100,0.09727073565125466,0.9717128688393547,0.9728520519860308,0.9048256821303697,0.9728586693395891
1200,0.09665625739842654,0.9709568215531459,0.9723108460308607,0.9027957970848596,0.9722784153288576
1300,0.07924395255744457,0.9759373783879945,0.9770838316724122,0.910943716006216,0.9770834317279938
1400,0.07426995757967234,0.9774360967574854,0.9784200602874377,0.9105106833270895,0.9784634299973044
1500,0.07611602537333965,0.9760799897095757,0.9773271025788397,0.9141283234994174,0.9773694163712863
1600,0.0733778665214777,0.9764968562792365,0.9778899645400161,0.9159343568757633,0.9778968493953829
1700,0.07665857914835214,0.9753661334679677,0.9765307375876567,0.909028054844461,0.9765594947660486
1800,0.07074714217334986,0.9772798419250935,0.978574283333785,0.9134695330710955,0.9785898800115104
