,losses,macro,micro,sample,weighted
100,0.43196038097143175,0.760828518928419,0.825963221472593,0.7300391184336498,0.8023198652819613
200,0.25871901378035544,0.8968574140398978,0.9032090038407822,0.7765516445360195,0.9037388774760099
300,0.23073577016592026,0.9093451549165849,0.9133232184062288,0.7868951135669886,0.9136234126475782
400,0.2185548062622547,0.9156153096432763,0.9172313198797546,0.7959561059600122,0.9173639959939358
500,0.20497895404696465,0.9214604197828229,0.9231260511388827,0.811126601925852,0.923373149319107
600,0.1562210050970316,0.9398037157310424,0.9395366208577909,0.8358744779526031,0.9395428475181278
700,0.15607116617262362,0.9398124839611292,0.939892638387712,0.8396629117410369,0.9398351434247114
800,0.15397675812244416,0.9409035121280308,0.9411623392688141,0.8354479236041736,0.9410462273724726
900,0.15730847887694835,0.9406080135360289,0.9401616694302884,0.8379734813797315,0.940153840517118
1000,0.15579873524606228,0.941264998051408,0.941055130972242,0.8419769069368133,0.9409903938212545
1100,0.1103339111059904,0.9592382084403868,0.9577421736237248,0.8675209308920244,0.9575480829026735
1200,0.11290376543998719,0.9571451593562724,0.9560264723699561,0.8656094213945776,0.955956903525589
1300,0.1148065085709095,0.955867276424645,0.9545277441431382,0.864344536539849,0.9544136406494036
1400,0.11958852201700211,0.9548619178765115,0.9531829143202839,0.8633465245691809,0.9530394930404146
1500,0.12190976999700069,0.9540789832502665,0.9526322058796645,0.8603106805486179,0.9524624898025336
