,losses,macro,micro,sample,weighted
100,36.265926170945164,0.5053885085742595,0.6999081659565719,0.6452700307504995,0.5747929466079917
200,37.70089454650879,0.4821646139325641,0.6892936859447348,0.6352795026154401,0.5521626289822483
300,37.76004619598389,0.4802142702140025,0.6875114016303968,0.6324024677579366,0.550616846319896
400,37.59933193206787,0.48130224664001614,0.6893286052181119,0.6346646261724388,0.5527466372437155
500,37.28125160217285,0.48120636306935644,0.6909847370930842,0.6371011341089465,0.5553144931245828
600,37.613840866088864,0.48064084528081574,0.6886309206056939,0.6338504407918469,0.5520501479591011
700,37.65401950836181,0.48169800271986596,0.6891737938113407,0.635106866657648,0.5521893535694956
800,37.72879650115967,0.4807085619173433,0.6880551268397715,0.6327163938492064,0.5511707288627095
900,37.41294807434082,0.48190005955874937,0.6907729822291121,0.6369511352362914,0.5545379211479928
1000,37.812501678466795,0.4792308778327239,0.6864551540657895,0.630637958829365,0.5497403499697932
1100,37.24107315063477,0.4834332349443791,0.692907166969607,0.6401140929383117,0.556766391466867
1200,37.39843921661377,0.4807598485084606,0.6900291961666483,0.6355464184253248,0.5541707804451812
1300,37.873885498046874,0.47999755456700244,0.6866026534350226,0.631398392406205,0.5494415412216318
1400,37.46763538360596,0.481132244200065,0.6898841938580216,0.6360862080627705,0.5537680472269877
1500,37.49218921661377,0.4820600952696937,0.6904712718920466,0.6360631764069266,0.5539696252629035
1600,37.43750164031982,0.48164025959442613,0.6905013603990507,0.6368900331439393,0.5543415215275843
1700,37.46093906402588,0.47975657385578474,0.6887896719568579,0.6335142721861472,0.5529103199458819
1800,37.63058204650879,0.48289325264378763,0.690201484040293,0.6364215142496392,0.5530008292654922
