,losses,macro,micro,sample,weighted
100,0.9417327435314655,0.7729073945592104,0.8158500385471511,0.7361793883200133,0.7946906150464556
200,0.21395485177636148,0.9383603161122407,0.9410543245942776,0.8443380920294982,0.9411216164920084
300,0.17347389906644822,0.9507579876511868,0.9523463316000585,0.868673948447386,0.9523919487794497
400,0.1563901164382696,0.9548707878859052,0.956690641593796,0.8815812126241813,0.9566767011830912
500,0.14357263267040252,0.9587813623739757,0.9603951803269614,0.8888700184364248,0.9603849640964155
600,0.1391163468360901,0.9600482258290071,0.9615566977373909,0.8931108735014986,0.9615303899441386
700,0.10608857430517674,0.9683185618690255,0.9694877872659454,0.9009515393460705,0.9694999522464594
800,0.10086647532880307,0.9692284149939525,0.9703260873925679,0.9013312091554277,0.9703362665390172
900,0.10415144093334675,0.967105659046993,0.968496623874455,0.8992676000215063,0.9684916669727311
1000,0.09945479243993759,0.9691931505086323,0.9705244739820053,0.9050351501796815,0.9705198147506695
1100,0.09681328188627958,0.9696155005742131,0.9708376142521903,0.9047177522997836,0.9708249885592664
1200,0.08951145689934492,0.9720120834780289,0.9732922511405815,0.9091196182289933,0.9732701183704416
1300,0.06863075207918883,0.9778897250765342,0.9788109810874605,0.9140586119609557,0.9787631789242534
1400,0.06459320418536663,0.978428463823502,0.9795828755392509,0.9163415672868799,0.9795492754677426
1500,0.0644020551815629,0.9788332332266616,0.9799397594671503,0.9191576270951274,0.9799110878279497
1600,0.06475089345127344,0.9788357646762155,0.9798892759684642,0.9195788556061995,0.9798511158336136
1700,0.06283743340522051,0.9793482001003562,0.9803350971539031,0.9205724826388889,0.9803127754031383
1800,0.06251902574673295,0.9793913653961812,0.9803377663026782,0.9156906643703518,0.9803105788318303
