,losses,macro,micro,sample,weighted
100,1.5298392960429192,0.5066617497807102,0.6835586573380493,0.6236084189248251,0.5962280346262354
200,0.22844919055700302,0.9141649108837753,0.9221340068274138,0.8297796444007379,0.9226246996399012
300,0.18395407885313034,0.9339192982253725,0.9404081494939288,0.8520157130196192,0.9413901000612179
400,0.1615155790001154,0.94137073057711,0.9482317693014153,0.8708108510413198,0.9490826759486563
500,0.14339357428252697,0.947717571106868,0.9555950886730714,0.880493553158647,0.9565514959536343
600,0.10886334829032421,0.9601181792715755,0.967253621201365,0.8986199846160784,0.9678567457794749
700,0.11002123594284058,0.9587597425355466,0.9661770532573147,0.8979817257395382,0.9666928048182393
800,0.1031945826858282,0.9606979687338388,0.9679059680194706,0.8966024426961929,0.9684433642865055
900,0.10082849971950054,0.9619868668198164,0.9687367550128713,0.9000879454746642,0.9691718414987581
1000,0.09791937060654163,0.962687317772573,0.9691452870717541,0.8986287792936232,0.969459110627149
1100,0.06557549476623535,0.9750732529113038,0.9793724288827719,0.9097017782564659,0.9794388479790703
1200,0.06463191842660308,0.974274758882586,0.9787674660509923,0.9067772049998613,0.9788532965799613
1300,0.06873309046030045,0.9725426460923957,0.9775298251217872,0.9077241452124264,0.9776014382167149
1400,0.06858363766223192,0.9724902372284641,0.9776520236836792,0.9090007973797037,0.9777263251515635
1500,0.06778144627809525,0.9733843908607838,0.9781745095094218,0.9043090268204018,0.9782622125602923
