,losses,macro,micro,sample,weighted
100,1.2959930285811425,0.7199017071537515,0.7903229309247638,0.7169722985347985,0.7520269577703672
200,0.24015905812382699,0.9298067548790265,0.9307941127157835,0.8261302031302032,0.9307639154829349
300,0.1751082319021225,0.9499181216691899,0.9511411248957671,0.870485069184288,0.9512047565854229
400,0.15972462393343448,0.9547762381552529,0.955864984972991,0.8769347497120934,0.9558452727150165
500,0.14573047906160355,0.9593850999073272,0.9607432914260241,0.8865903436840938,0.9607427302048696
600,0.13590951323509215,0.9615861773324444,0.9629803507961214,0.8900116250936563,0.962950341161808
700,0.09789113283157348,0.9715847085998126,0.972640073335723,0.9061303219350094,0.9726109644763956
800,0.09510202527046203,0.9718856977215861,0.97289283874666,0.9044319413225663,0.9728846247766286
900,0.09389408700168132,0.9722808751783478,0.9735930974911721,0.9090895324293762,0.9735515532932321
1000,0.09304611116647721,0.9725146273137082,0.9736503344174109,0.9053056158251471,0.9736458018028007
1100,0.09530804645270109,0.9712814172116587,0.9722931506814354,0.9072475775092964,0.9722748516834083
1200,0.09159933030605316,0.9722839490653832,0.9735511312863377,0.9076281001984127,0.9735100340825393
1300,0.07160016767680645,0.9775276828311023,0.978860033571406,0.9174375472617659,0.9788404028024925
1400,0.06947297010570765,0.9775742632196335,0.9787335799327951,0.9142449078699079,0.9787031265533409
1500,0.06889317266643047,0.9781706463246042,0.979270456362977,0.91612879741786,0.979228405959168
1600,0.06650954145938158,0.9782502659822879,0.9794687040314592,0.9179813168602233,0.9794328624563913
1700,0.06704863533377647,0.977342457182043,0.9786783204849369,0.9104775437236374,0.9786659510392471
1800,0.06552172504365444,0.9785186209551208,0.9796773739680639,0.9134002928495115,0.9796453192961075
