,losses,macro,micro,sample,weighted
100,0.3201760056614876,0.8494816897898352,0.8800668175446436,0.7778220637869074,0.8661707000642882
200,0.1798972338438034,0.9428928760121948,0.9429047604431566,0.8532559467442282,0.943398691292549
300,0.17309834823012352,0.943236505775838,0.9440956472890935,0.8481282606282605,0.9446153978181664
400,0.16266162849962712,0.9475619227809534,0.9490573920585456,0.8540135064588189,0.9495253628524896
500,0.1545639718323946,0.9493868425026823,0.9522917657041349,0.8700028894334833,0.9527816690445298
600,0.13362789422273635,0.9542097955454345,0.9575212828464256,0.878384803130897,0.9580193417480224
700,0.12850647509098054,0.9551031649232491,0.9584261699884129,0.8739845735861361,0.9589027835866796
800,0.12800839804112912,0.9570728171562163,0.9603662984891337,0.8801909934683374,0.960817209463045
900,0.12392933160066605,0.95680459388487,0.9607580826766796,0.8827897415084915,0.96125341930761
1000,0.12184578642249107,0.9573786171533805,0.961264120565221,0.8837173315920193,0.9617396265503088
1100,0.10869678936898708,0.9618337291890553,0.9664370197138274,0.8939550180722056,0.9669643353807426
1200,0.1076794133335352,0.9613239866704936,0.9658264906887607,0.8863166338869464,0.9662801781547374
1300,0.10751810438930988,0.9613504642700778,0.9659490567855533,0.8861478309017373,0.9664210128154312
1400,0.11040576837956906,0.9623093497836366,0.9662667006860081,0.8917382946914197,0.9666918712055037
1500,0.11455753207206726,0.9604113450097198,0.9646127401207752,0.8838935610014985,0.965056883333952
