,losses,macro,micro,sample,weighted
100,0.4096084631979465,0.8474728297166803,0.8691567008599179,0.7761787374951439,0.8587035416150606
200,0.22224988877773286,0.9382711413442734,0.9376932364851506,0.8165897904179156,0.9379274109465021
300,0.20038838371634482,0.942991809309776,0.9425117305085231,0.826466874705156,0.9428026864629598
400,0.19023339405655862,0.9468370645170203,0.9463737737671248,0.8368045509178323,0.9466098777141501
500,0.17603360697627068,0.9515169426579707,0.950966599616834,0.8480646879162503,0.9511061407196754
600,0.16660708531737328,0.9543932876398319,0.9537140949237387,0.8560039634844323,0.9538584494501606
700,0.11853765860199929,0.9674670563446796,0.9668626322016203,0.8751092427537741,0.9669422054465981
800,0.11980943635106087,0.9671743962163675,0.9668727735212993,0.8772514052787491,0.9669320352138924
900,0.11854743637144566,0.9676262315528039,0.9674341780489086,0.8826777679785492,0.967483082887518
1000,0.11866206385195255,0.9668684082932819,0.9664469205461385,0.8773689366189366,0.9664841238200047
1100,0.12031230680644513,0.9663957061051911,0.966112674076562,0.8779433066933068,0.9661689745619106
1200,0.11665763542056083,0.968213014274559,0.967666505584749,0.883374517843268,0.9677061604085789
1300,0.07257694538682699,0.980647695161019,0.9806204953817597,0.9049768213557275,0.9806258131218288
1400,0.06982350267469883,0.9815966242149118,0.9814068190518891,0.9036264347631535,0.9814027172518165
1500,0.07422392688691616,0.9794024556133614,0.9792239125458947,0.8967040728368854,0.979222978526408
1600,0.0751367636397481,0.979279343026774,0.9790401084052699,0.9030953725094351,0.979052232979962
1700,0.07405708469450474,0.9794811325720099,0.9794347652810029,0.9005495585144024,0.9794418873659961
1800,0.08248074609786273,0.9775241496283299,0.9771437670711925,0.8952474513333888,0.9771415417841396
