,losses,macro,micro,sample,weighted
100,0.6837964861094952,0.6652750638723077,0.7720852035601087,0.6959674947448384,0.721796770120943
200,0.18620182752609252,0.9337623445852433,0.9407665819660943,0.8625346216283716,0.9419951834504546
300,0.16376099087297916,0.9419494650815752,0.9489420169468364,0.8772325270215896,0.9499555675759405
400,0.1413215211778879,0.9470534079329608,0.9550051106197222,0.884995014534077,0.956052724319354
500,0.13325736850500106,0.9538382759569786,0.960819290543109,0.8901421113088303,0.9615955255883756
600,0.10520973466336728,0.96210888670178,0.9689203870105244,0.8974921848984349,0.9695110147115795
700,0.10051335878670216,0.9618760479166424,0.9691012804446387,0.8995845903228716,0.9696834947706683
800,0.10404081888496876,0.9600446870350758,0.967524461163007,0.8973869711018151,0.9681703404139081
900,0.1028466445952654,0.9612388630809651,0.9683223245530056,0.9023749297577421,0.9688742988072012
1000,0.09982977144420146,0.9612408790510888,0.96853271079359,0.8978365939303751,0.9690608161734124
1100,0.07653337653726339,0.968181491128509,0.9744453929293131,0.901717533768315,0.9747157580889945
1200,0.07307650063186884,0.9688563170131722,0.9753177832441776,0.9059053225420414,0.9755197664823523
1300,0.07310537256300449,0.968983041947362,0.97544082078544,0.9063191873230936,0.9756560292845016
1400,0.07277219627052546,0.9683338743608084,0.9749562526131769,0.9022653964958652,0.9751311683366631
1500,0.07479295067489147,0.9684121258227578,0.9748230486024555,0.9043259496545122,0.9750574408949487
