,losses,macro,micro,sample,weighted
100,0.6445347023010254,0.4742777849953125,0.6803621677890961,0.6172248025412087,0.5748475946259628
200,0.6387421071529389,0.4377816047994614,0.6667960742028214,0.6080743878517315,0.5459792329519015
300,0.6386931669712067,0.46324339107310075,0.6804694573106445,0.6183054766414142,0.5686856362334122
400,0.6379058647155762,0.4510920102165465,0.6734485386113128,0.6108872655122656,0.5574605059427575
500,0.6394220811128616,0.4730720534414137,0.6826423713429108,0.6198923737373737,0.5755328059216036
600,0.6396417564153671,0.47020348976035264,0.6803177422237512,0.6163897682178932,0.5723569103824647
700,0.6383232128620148,0.45144223029745556,0.6751759222222523,0.6108097323683261,0.5586108076292688
800,0.6383467012643814,0.4732908282843401,0.6840732185855416,0.6198744588744589,0.5761282190349756
900,0.6354317957162857,0.4553197274548913,0.6795954311678609,0.6180738185425685,0.5638601843260558
1000,0.6368958991765976,0.4719013080947818,0.6869926586199333,0.6235681480880231,0.5777319428290615
1100,0.6395003491640091,0.47092044865571425,0.6832718708795218,0.6189390106421356,0.5741424848911864
1200,0.636737534403801,0.45635994574076805,0.6785537679964723,0.6147988083964646,0.5639594586318588
1300,0.6371707206964493,0.45180955162196723,0.6758654502879158,0.6141743044282106,0.5583118137020225
1400,0.6369112282991409,0.4631417881210412,0.6803293204598049,0.6168531633297258,0.5688318282245642
1500,0.6383992779254913,0.46350572810565965,0.6815827340384868,0.6168967376443001,0.5685441141628088
