,losses,macro,micro,sample,weighted
100,0.42394081711769105,0.7603501069514084,0.8266870172776412,0.7282618006993008,0.7970047117366731
200,0.21739255845546723,0.9284137630697663,0.9311208294766254,0.8299338907620158,0.9322911726026305
300,0.19388601928949356,0.9354302293272673,0.93673863968149,0.832023191218504,0.9377024519398007
400,0.18895930036902428,0.9358347332292868,0.9377757586903668,0.8305764981546233,0.938763446609474
500,0.1828176837414503,0.9359336974131561,0.9396264863780217,0.8388789153624152,0.9408114606233959
600,0.15779366575181483,0.945061188375972,0.9485858506575647,0.8449122917013543,0.9494777487283939
700,0.15193701930344106,0.9461895905307075,0.9507756749713114,0.8558318825271951,0.9515890072929618
800,0.15558901116251944,0.945963829756129,0.9504713651618694,0.8511360939407814,0.9512904544353529
900,0.15511276215314865,0.9438245121528568,0.9488731733692056,0.8518273059405871,0.9497362162547924
1000,0.15243507713079452,0.9464217841534318,0.9511105826491203,0.8566249976447164,0.9519135291558759
1100,0.1377657888829708,0.9506872663658237,0.9559617739388251,0.8628615382013818,0.9566755643282938
1200,0.13867534056305886,0.9509874332412701,0.9558862035804235,0.862486457986458,0.9565109586859751
1300,0.14006610706448555,0.9492001207187118,0.9543188446650226,0.8589537298638862,0.9550019352807055
1400,0.13926559947431089,0.9503683618198315,0.9553234636503938,0.8620763238497614,0.9559098056048667
1500,0.13960719272494315,0.9495489850597747,0.954706613054175,0.860017888028638,0.9553531427037774
