,losses,macro,micro,sample,weighted
100,0.45488739281892776,0.8071754629631779,0.8460007099591751,0.7545266387258576,0.825363008403129
200,0.24951228231191636,0.931448086261562,0.9312842433616682,0.8060613596472973,0.9315783545541142
300,0.22628698155283927,0.9367100593902726,0.9370158535175592,0.823275286345599,0.9374052190074926
400,0.20539993524551392,0.9446272478693136,0.9444109542317272,0.8362052816974693,0.9446762379725806
500,0.19620020776987077,0.9451846345951,0.9453478418700645,0.83911475503663,0.9455986136346572
600,0.197188920378685,0.9444460738682409,0.9447237483665948,0.8410327766851204,0.9450236161455922
700,0.17034219980239867,0.9530821646974463,0.9525910700400084,0.8482865597943724,0.9527588712181214
800,0.16690529599785806,0.9533903974740722,0.9528465237788944,0.8480411897130647,0.9529943917479874
900,0.15999665804207325,0.9557002591801268,0.9553015818478607,0.8544503486964424,0.9554237399862544
1000,0.1575345441699028,0.9575711931193919,0.9572195481395509,0.8573228117368744,0.9573137723942304
1100,0.15253302566707133,0.9582161727081439,0.9579513582399225,0.864385489076895,0.9580475895731532
1200,0.15318631418049336,0.9572052054617017,0.9568473480937194,0.8599285584207459,0.9569437556385804
1300,0.1282393678277731,0.9645563072894384,0.96433069278289,0.8708359964688089,0.9644055348509611
1400,0.1268557085841894,0.9651413501078382,0.9649572461840041,0.8688419197989511,0.9650045613758035
1500,0.12775021709501744,0.9645134806267924,0.9641339691963576,0.8765946111180487,0.9641814013114204
1600,0.12391935437917709,0.965653050539359,0.9657548709652963,0.876771871791403,0.9658225974123567
1700,0.12723305888473987,0.9649559225635781,0.9647651835977009,0.87792319746226,0.9648320447727912
1800,0.1266030379384756,0.96516484458995,0.9649984405593525,0.8786650684385059,0.9650574075282539
