,losses,macro,micro,sample,weighted
100,1.05365063726902,0.46003849850063183,0.6752005203952082,0.6129527824605949,0.5630015262677509
200,0.5547536699473858,0.5744480305851895,0.7270363497777896,0.6577930788829225,0.6532241588038411
300,0.2099255780875683,0.927038456239542,0.9336415227431751,0.8309151152666777,0.9346473972835709
400,0.18800897449254989,0.9346756825439685,0.9413274161192503,0.8575502644057331,0.9423776598497807
500,0.16855405755341052,0.9405727524597512,0.9472788792671187,0.863358540535853,0.948250108666564
600,0.15060246013104917,0.9462737412315918,0.9531902924339433,0.8727234362859364,0.9539760570662428
700,0.14624663904309274,0.9473634348971605,0.9546367195321556,0.8732214248425187,0.9554655091695803
800,0.14117624148726463,0.9497820272529203,0.9566060895893428,0.8763783907065157,0.9573689032613647
900,0.1384280664473772,0.9506053763179375,0.9581419354656228,0.882605858551171,0.9589048458039798
1000,0.13332828551530837,0.9511987123631152,0.958860562906104,0.8838872800428735,0.9596454764719392
1100,0.1091493434458971,0.9611771670671929,0.9684316862472943,0.8986998630709567,0.969040299655969
1200,0.11106230892241001,0.9602187434699342,0.9674409330451158,0.8991715901286211,0.9680857891651029
1300,0.11104130990803242,0.9601050455569358,0.9671571438214123,0.8922524034125595,0.9677387871631605
1400,0.10716468133032322,0.9612095301375883,0.9685088345998794,0.8970101192210567,0.9690801255728627
1500,0.10795275185257197,0.9595665438918046,0.9669817084853574,0.8932456896818459,0.9675848318957869
