,losses,macro,micro,sample,weighted
100,0.356790302246809,0.8172155679911302,0.8616776344126318,0.7598266282328784,0.8419099638860726
200,0.20385464549064636,0.9317624751260667,0.9332175188239477,0.8256667963113276,0.9341365795660633
300,0.19557592421770095,0.9327125299033868,0.9353963098180249,0.833765546953047,0.936567654258057
400,0.18481258437037468,0.9362637299510946,0.9397608490610199,0.8431954321719948,0.9408623980163077
500,0.1729085885733366,0.9392769809320595,0.9436663709680427,0.8457722526362527,0.9447681101586924
600,0.1408014091849327,0.9493497156499652,0.9540013010321344,0.8529911412372349,0.9547423096339663
700,0.13607837103307246,0.9514465108223041,0.9561655640511708,0.8614391077672329,0.9568359685975771
800,0.13618831515312194,0.9499594049714877,0.9558671853681363,0.8632011712246087,0.9564527982386616
900,0.13649229101836682,0.9526372983777578,0.957581285991101,0.8684752951042013,0.958154044750768
1000,0.13135376401245594,0.9513099218191273,0.957494965620169,0.873359844766345,0.9580971284825098
1100,0.10283547580242157,0.9622766478112895,0.9671658381912094,0.8801447944416695,0.9675460866004925
1200,0.10383541099727153,0.9607903752678255,0.9660680120781031,0.88225704763986,0.9664122544160277
1300,0.10373290002346039,0.9616963948425219,0.9666649444986705,0.8823351583312521,0.966923005151722
1400,0.10240579225122928,0.9621992234073106,0.9670230411339559,0.8834726766289266,0.9673270906674871
1500,0.10720628000795841,0.9605920181613616,0.965204962662387,0.8806445839195527,0.9654619340728859
