,losses,macro,micro,sample,weighted
100,0.4188113808631897,0.8514141319720209,0.8653266221769256,0.7745912316849817,0.8586989615555756
200,0.2420702177286148,0.9317787120160232,0.9317369566301774,0.8109652894848209,0.9320578463511765
300,0.2081392627954483,0.9419536940126256,0.9414059892726402,0.825967541139416,0.9416453683927891
400,0.19101126730442047,0.9468352523544499,0.9464394590577543,0.8377847907301035,0.9466240768073617
500,0.1850702066719532,0.9492412437638975,0.9486073061344739,0.8406632603507604,0.9487777715139393
600,0.17748684562742711,0.951829868752598,0.9513722557561252,0.8467130612443114,0.9515256825455798
700,0.1388315822929144,0.9621287463603249,0.9617057874875511,0.8645225273858085,0.9617930375978723
800,0.1418961128592491,0.9611328997588496,0.96076662039001,0.8708038484952547,0.9608560528079682
900,0.13396464988589288,0.9632145161353511,0.9630523662633701,0.8720468932109559,0.9631144902508805
1000,0.1299792764335871,0.9644391220968239,0.9641413538709692,0.8743897833936899,0.9642234001997956
1100,0.13175284057855607,0.9635018465422946,0.963164798153874,0.8688332795676544,0.9632615611464681
1200,0.12876501753926278,0.9643205484171368,0.9642015168566692,0.8820009569423631,0.9642501328982953
1300,0.08576370302587748,0.9766426034070631,0.9766385062035244,0.9025448479471916,0.9766528273733871
1400,0.08867410633713008,0.9754145225928198,0.9755358635926098,0.8917489637099013,0.9755666552787625
1500,0.0885872109234333,0.976000939042522,0.9758638075424347,0.8938030875374626,0.9758976998226333
1600,0.09081811912357807,0.9749934495257626,0.974904172052244,0.8955293365488677,0.974922826388692
1700,0.0952790143340826,0.9733453614346029,0.9732516572528757,0.8937747248411312,0.9732693624216574
1800,0.0926413920149207,0.974415339431032,0.9741855833019187,0.8925623916014541,0.9742099490264725
