,losses,macro,micro,sample,weighted
100,0.4403024736046791,0.7421314536183512,0.8205684570656422,0.7227207471348096,0.7899415707719841
200,0.26071840673685076,0.896355981657262,0.9027651569920091,0.7677253735847487,0.9033914349705667
300,0.22865730345249177,0.9118218508014344,0.9150400953422205,0.7900472513597514,0.9156242167872517
400,0.22073261246085166,0.9125663689721489,0.9150496383567999,0.7883361425900486,0.9154331333685343
500,0.2019832466542721,0.921883149107137,0.92333928089701,0.8065777321428572,0.9234805679246422
600,0.14860487565398217,0.9434907468034328,0.9427126417257995,0.8411121738504552,0.9426089540640318
700,0.14977330707013606,0.9419716000019498,0.9415192869977382,0.8399374002733379,0.9414495420724184
800,0.15184576228260993,0.9416975920363542,0.9417180312202769,0.8333937477453104,0.9415288889236249
900,0.14885553963482379,0.9430370603919837,0.9428479467251862,0.8462319126186314,0.9427403318788117
1000,0.1515392231196165,0.9417545089177847,0.9412513957092864,0.841657159177628,0.9411966372588003
1100,0.10087047301232815,0.9637146354252493,0.9621416452464405,0.8802432402666779,0.961991778495441
1200,0.10107718303799629,0.9634130628390303,0.9618108706576669,0.8822645609598736,0.9616848985518156
1300,0.1020003991574049,0.9633176187472572,0.9610545411832553,0.8738124475351037,0.9609228963908013
1400,0.10745866931974887,0.9608778838198883,0.9584580314338805,0.8665024649829337,0.9583638061122146
1500,0.11130337834358216,0.9591539832731942,0.9565153014208757,0.861638691818598,0.9564261274873819
