,losses,macro,micro,sample,weighted
100,0.4342753463983536,0.8477597111773504,0.8584498123177666,0.7715132857593795,0.8539711799674854
200,0.26255188569426535,0.9265036080991265,0.926552234686524,0.8030441351183539,0.9268437230852409
300,0.22558414176106453,0.9349959092224498,0.9346659617148099,0.8057237818605006,0.9349101074167117
400,0.20217353150248527,0.9430782740658694,0.9427061792249575,0.8270049793956047,0.943001419724633
500,0.19519947677850724,0.9460323312595582,0.9457580649557797,0.8376514665889667,0.9459604066271408
600,0.18144398629665376,0.95005618300715,0.9494479260378754,0.8434119469939781,0.9495970004962189
700,0.15621824614703655,0.9564444960252719,0.9556674543493742,0.8528546674679487,0.955790649035736
800,0.15044387474656104,0.958446415636036,0.9580758786950493,0.8611710546398047,0.9581572560083506
900,0.1527254457771778,0.9580759229444961,0.9577460721461785,0.8602685808115497,0.9578596450128503
1000,0.15266264863312246,0.957285885400438,0.9570020557570099,0.8599208972451159,0.9570841466179826
1100,0.14802367858588694,0.9591466640476993,0.9592215352727262,0.8681886689699191,0.9593099221359012
1200,0.1391163259744644,0.9614529179363902,0.9610658689426274,0.8639603009837385,0.9611674199919414
1300,0.10719189323484897,0.9704336340390971,0.9702364707214127,0.8896535586809022,0.9702703859335624
1400,0.1064948945492506,0.9704950342279957,0.970413840124671,0.8850373849241034,0.9704584380829532
1500,0.10473353985697031,0.9709352978140803,0.9708356059752752,0.887041752518315,0.9708725802698449
1600,0.10799648620188236,0.9702082243428285,0.9701566532548387,0.8842900402548841,0.9701869830800764
1700,0.1103714432567358,0.968556983755682,0.9685723809633879,0.8825601026577589,0.9686348161422891
1800,0.1091244237869978,0.9702571156557701,0.9699042394782211,0.8851381483100234,0.9699611138437441
