,losses,macro,micro,sample,weighted
100,0.3741731670498848,0.8115699875261353,0.8543574615010272,0.7572691544566545,0.834835851395044
200,0.2100928407907486,0.9320213912995047,0.9338700796767574,0.830496575473138,0.9347295414633049
300,0.19051644653081895,0.9343019118316633,0.9368948310566284,0.8367042297979799,0.9379639047793041
400,0.18112689554691314,0.9372832118434541,0.9407855058606934,0.837618680364774,0.941774369244699
500,0.17496068112552166,0.9391255912367436,0.9430961920748203,0.8416202702124262,0.9440727160643082
600,0.13914291486144065,0.9511069856981851,0.9558062179620395,0.8566198272213897,0.9565462720978973
700,0.13741253398358821,0.9511963742380359,0.9558585324840767,0.8598186089084525,0.9564115586031603
800,0.13576475277543068,0.9526800529456494,0.9577327686604191,0.8674276075487013,0.9582254760335573
900,0.13634572193026542,0.9527937335580938,0.9574104608336875,0.866942225743007,0.9579144661164889
1000,0.13053400479257107,0.9534806937359618,0.9586830191735244,0.8651516310425685,0.9591880125810464
1100,0.10313671715557575,0.9627619418908346,0.9678198782651926,0.880513364673521,0.9682058549986854
1200,0.10689006090164184,0.9616466606866857,0.9664025104151135,0.8809828574203573,0.9667182862120667
1300,0.1089323740452528,0.9606797546096232,0.9655455402487975,0.8797644742410367,0.9658899264217038
1400,0.10581737637519836,0.9614373358958008,0.966197680348199,0.8812148658633033,0.9664559668465893
1500,0.10960731968283653,0.9612020088093751,0.9655455765192356,0.8774853428828117,0.965821599086469
