,losses,macro,micro,sample,weighted
100,41.8108084076643,0.5343409937675476,0.6648650877653342,0.6010448262674826,0.5895133433422668
200,43.78013618469238,0.5184099588808931,0.6559162773958385,0.593846066693723,0.56704597853582
300,44.267859268188474,0.5130733050118091,0.6497005520339839,0.5858166035353536,0.5610180656076166
400,43.973216400146484,0.5162209905235062,0.6535086256959589,0.5900014880952381,0.5648183234861602
500,44.22239482879639,0.5128478251993288,0.6499827137965574,0.5869628979978355,0.561950038588933
600,43.917412757873535,0.5170573506620166,0.6543558958676479,0.5919379453012266,0.5655820185707576
700,44.254466400146484,0.5140178654426777,0.6504573334930296,0.5866317020652958,0.5613539013961631
800,44.197546844482424,0.5143092363386211,0.650928617217981,0.5867885946518758,0.5619063378491255
900,44.17187713623047,0.5131998036690877,0.6505197790710453,0.5873243089375901,0.5626720274924203
1000,44.03025196075439,0.5148884241577641,0.6522346818675373,0.588754627435065,0.563978510272157
1100,44.12388595581055,0.5150311181543941,0.6516211803816009,0.5872930927579365,0.5623201710018223
1200,44.11272514343262,0.5157939316703181,0.6522166341783653,0.588018905573593,0.5625736589486452
1300,44.20089504241943,0.5141866088514638,0.6509083288428252,0.5879333851911976,0.5621513665414846
1400,44.15067161560059,0.5130909266783652,0.6506020725299483,0.587453051722583,0.5629120642096996
1500,43.981984252929685,0.5154905986007241,0.653295332388549,0.5907573961489898,0.5655338281466963
