,losses,macro,micro,sample,weighted
100,0.5929518660902977,0.5474653962779148,0.7135050347034373,0.6424324785457598,0.6297501958940139
200,0.4015061271190643,0.8384766346324435,0.8446496641508194,0.7364832541590354,0.8427043098485371
300,0.47324938982725145,0.7935903220462579,0.8184753632327003,0.7119293371558999,0.8085762519749491
400,0.40132008016109466,0.8471201505171088,0.8495242246202842,0.7347291866119992,0.8493230218106106
500,0.39545198291540146,0.8455882539171382,0.8466539787426183,0.732549242670524,0.8461433151407597
600,0.41462805479764936,0.8306522446595003,0.8351395554788441,0.7210973804840992,0.8345678874648023
700,0.6571295598149299,0.5596392331047195,0.6943034391473877,0.6247044530989845,0.632120845283572
800,0.6395356798171997,0.4802543521998308,0.685349213542135,0.6201223958333334,0.5802289243629761
900,0.6356060886383057,0.45765304716485644,0.6830640596768537,0.6215916418650794,0.5658835957890525
1000,0.6364288884401321,0.4535423875464537,0.679972816394178,0.6162513602994227,0.5614191806464729
1100,0.6372871845960617,0.45286779234747593,0.6779949105881358,0.6139557460768399,0.5596931974972982
1200,0.6382208979129791,0.44166872328265916,0.6703408866646531,0.6073286097582973,0.5486106926648907
1300,0.6372578078508377,0.4668997672473409,0.6827942833179824,0.6193523290945167,0.5720967358918947
1400,0.6371724051237107,0.45676952179307867,0.6808131440443448,0.6170937725468977,0.5632572418550079
1500,0.6363201463222503,0.45151870624796947,0.6781095531063385,0.6136672536525976,0.5607415046506627
