,losses,macro,micro,sample,weighted
100,0.5384593522548675,0.6964971786559632,0.7892789912228372,0.7067611997377622,0.7521971632256345
200,0.2472894750535488,0.8998381031901619,0.9089073035565068,0.7965470753205129,0.9092023007339107
300,0.1994612029194832,0.9204805228198336,0.9262041477037986,0.8206666805416808,0.9256958143042116
400,0.17771210357546807,0.9275643698668591,0.9334194365077819,0.8399833530185092,0.9329843404514725
500,0.16677551738917828,0.9343712915108731,0.9397696812458269,0.855842088855589,0.9390172018658781
600,0.12079677484929562,0.9512562760790195,0.9545037531036508,0.87530361999112,0.9537343383543103
700,0.11977719590067863,0.9512854465092638,0.9548873688317164,0.8779747804279053,0.9541576839746011
800,0.11797392688691616,0.9515811156142022,0.9552177043660143,0.8770910634504383,0.9544559662355618
900,0.11941915147006511,0.9504218981015191,0.9542854706555208,0.874257382808164,0.9533802290215231
1000,0.11698064468801021,0.953165449848201,0.9560110099162504,0.8799184412705351,0.9553280182740619
1100,0.09209608010947705,0.9631655256892675,0.9649896213063931,0.8922709347943721,0.9645524196239499
1200,0.08839550241827965,0.9651889786165827,0.9661360154894406,0.8927520764825454,0.9656787459026436
1300,0.09089856252074241,0.9647817681496434,0.9662873408698295,0.8950803510725386,0.9658566548157935
1400,0.09123433448374271,0.9648739901041933,0.9657862969564309,0.8935484142593517,0.9653766320179991
1500,0.09484185770154,0.9620796721338591,0.9634285626383496,0.8874141495899933,0.9628946559482747
