,losses,macro,micro,sample,weighted
100,0.9999723766744136,0.790791585194291,0.8295952618992576,0.7365967465694027,0.809560347274934
200,0.21396222591400146,0.9400477931696887,0.9422321297477564,0.8431615355130979,0.9423631553365865
300,0.18340274207293988,0.9480820946285324,0.9494387560108177,0.8646617150210899,0.9495000615243705
400,0.17040118403732776,0.9511588849082167,0.9525581077401302,0.8669793583152958,0.9525967650934245
500,0.15964720882475375,0.9551247747893093,0.9566166007663743,0.8782399102633479,0.9566234456622149
600,0.14111068069934846,0.9593435723334298,0.9607264666885184,0.8871145724934787,0.9607047007974814
700,0.1041014975309372,0.9701515986621702,0.9711535719581244,0.9016759117618492,0.9711477239487045
800,0.09736838463693857,0.9716712639540971,0.9727901430582392,0.905844980106699,0.9727894575605474
900,0.0976392762362957,0.9713974851437477,0.9725540175182782,0.9064983501741317,0.9725076780938628
1000,0.09416616164147854,0.9717021251149799,0.9729630378304224,0.9056820037601286,0.972954062142959
1100,0.09523686442524194,0.9713529514955423,0.9725613709219325,0.9049947413697413,0.9725343232082675
1200,0.09145668111741542,0.9718747660418501,0.973068444534005,0.9075164115398492,0.9730840674144343
1300,0.0653112968057394,0.97849547924514,0.979510799012829,0.9150784263479577,0.9794756441887172
1400,0.06455087646842003,0.9790365413017423,0.9802734928242574,0.917189403478466,0.9802460129106154
1500,0.06833469215780497,0.9779194655855875,0.9791610463120394,0.9138201681131366,0.9791239928330306
1600,0.06563119266182184,0.9787990457927508,0.9798741314707269,0.9177454355540293,0.9798398786957884
1700,0.06603624310344458,0.9784270786317254,0.9796547609553781,0.9151271402208903,0.9796270789147431
1800,0.06531735245138406,0.978887049003894,0.980086774987963,0.9163772585921025,0.9800377757980017
