,losses,macro,micro,sample,weighted
100,0.6069764137268067,0.6353407958380308,0.7582043733803242,0.6827091229083416,0.7065981512317362
200,0.2529761956632137,0.9001787059197723,0.9091457528167842,0.8030636698371073,0.909733537363833
300,0.20434607893228532,0.9179181260242878,0.9257203751433898,0.8281213790549729,0.9257998551547382
400,0.17962607100605965,0.9285208483469763,0.9354516559873001,0.8458628532925409,0.9349139007578073
500,0.15616660103201865,0.9365627546740769,0.9427030339587763,0.8585998833180707,0.9420892482614103
600,0.12212445355951786,0.951224133494048,0.954625249610816,0.877139366276085,0.9539852934167901
700,0.1182713257521391,0.9521238977389763,0.9553548361139846,0.8743654774045401,0.9547014610505447
800,0.11861502595245837,0.9504304012771331,0.9540611257530562,0.873289459238678,0.9533657383471678
900,0.11522220246493817,0.9527060133018554,0.9561485285691256,0.88138802256771,0.9553656860434744
1000,0.11634557589888572,0.9533470161625438,0.9567932245732141,0.8798583277972027,0.956080146373751
1100,0.0887323634326458,0.9649251873968793,0.9667080075451574,0.8958530146069208,0.966259326821296
1200,0.08713549222797155,0.9654324765045673,0.966863514727578,0.893941942172411,0.9664839525526766
1300,0.08626294668763876,0.966355902327174,0.9676664001525316,0.8907475085678211,0.967293594855578
1400,0.08708898272365331,0.9655290109478343,0.9661522069679173,0.8925826998522313,0.9658221225471086
1500,0.08866135530173778,0.9646236702064975,0.9663282174443059,0.8955604378919692,0.9659190934959022
