,losses,macro,micro,sample,weighted
100,0.8166284522414208,0.7781403248519159,0.8253499296976348,0.740388308739871,0.8034140709532006
200,0.20855169400572776,0.9411266659400535,0.9434262906249827,0.8444292426323676,0.9436207572439773
300,0.1684839841723442,0.9519741762573136,0.9537917399773341,0.8689868052953988,0.9539079517110878
400,0.15175995253026486,0.9576542929296465,0.9588195667173176,0.881644217327811,0.9588614113238676
500,0.1354070247709751,0.9623757265744228,0.9636720124229524,0.8937175641199079,0.9636916981850885
600,0.13142469838261606,0.9633618819106818,0.9650822155869817,0.8973680187000498,0.96505469980743
700,0.09933198273181915,0.9706220196649161,0.9718299889606192,0.9062399232711735,0.9718135704943853
800,0.0922022457793355,0.9726275403567354,0.973597392270052,0.908938817692724,0.9736091937680393
900,0.09322107829153538,0.972331512976623,0.9733772282530475,0.905427118020868,0.9733498333894169
1000,0.08879629153758288,0.9733266031642033,0.9745434709278443,0.9086786182567433,0.9745066382556571
1100,0.09099813781678677,0.9718984805436891,0.9732410746670862,0.9079675805964866,0.9732249353740184
1200,0.08939628887921572,0.9732419125115905,0.9742836148870231,0.9085361240322177,0.9742472747066011
1300,0.06685451406985521,0.9783156935513229,0.9794653522108152,0.9168259782751969,0.9794735893101193
1400,0.06829387653619051,0.9782035748740507,0.9794098705394021,0.916353276931402,0.9793883225086109
1500,0.06619399007409811,0.9785987678182956,0.9797696215142334,0.9164359074085638,0.9797430566191276
1600,0.06515723571181298,0.9789733704455413,0.9802145502029203,0.9149573972034909,0.9801745187538664
1700,0.06583253506571055,0.9781557668380245,0.9794100656637599,0.9159647279803529,0.979356384347433
1800,0.06402317214757204,0.9793454576387063,0.9804599935885989,0.9195589020354644,0.9804504056134711
