,losses,macro,micro,sample,weighted
100,0.4001099795103073,0.8580898093847883,0.872289977684502,0.7747511455558331,0.8651040517926946
200,0.22915331780910492,0.9348786271378582,0.9348238120861181,0.8154785756777945,0.9350957922697662
300,0.208115753531456,0.9419446518671315,0.9417390823499754,0.8289428097943724,0.9419638811924266
400,0.19217038303613662,0.9475989917530346,0.9472200634951843,0.8408115465263905,0.9474541467394512
500,0.1846415987610817,0.9489383038307954,0.9485522790686008,0.8482081321456323,0.9487463411997281
600,0.17940476685762405,0.949967898082592,0.949620069617751,0.8447597948926073,0.949759113630941
700,0.14915731489658357,0.9582896338665635,0.9579681880751585,0.8628441935668496,0.9580474824321645
800,0.1442613036185503,0.9598536240543241,0.9593977717141244,0.86606091738123,0.9594979889175862
900,0.13748772218823432,0.9623961229260638,0.9619405169193047,0.8658841215208404,0.9620256481379874
1000,0.13482405938208103,0.9626180013197694,0.9625794425366543,0.8708908799533801,0.9626694625484784
1100,0.13222687289118767,0.9633716841483262,0.9631245259065804,0.8690587381368633,0.9632236457291776
1200,0.1308721824735403,0.9641439194418401,0.9637354033975599,0.875518494526307,0.9637981956996042
1300,0.09198379062116147,0.9744708835325736,0.9744991825566174,0.8929657044344542,0.9745329085038732
1400,0.09642355404794216,0.9729059144832743,0.9727612899174645,0.8903253612706739,0.9727825439516138
1500,0.09748937178403139,0.9726046928627183,0.9726378221965157,0.8881113886113888,0.9726926314660085
1600,0.09609893083572388,0.9735340092427219,0.97353868284721,0.8911971392322955,0.9735795379135869
1700,0.09862747244536876,0.9727861007864804,0.972689406872373,0.8888608470522533,0.9727123351944656
1800,0.09882932089269161,0.9718493701064367,0.9717420633235331,0.8879524668040293,0.9717685003098169
