,losses,macro,micro,sample,weighted
100,0.8176615351438522,0.5086739901189076,0.7134026955936693,0.6607749598491786,0.6178587653745816
200,0.3601684293150902,0.7803535826868618,0.8433312454004307,0.7139852630008882,0.8220767110171008
300,0.23117929458618164,0.9083033791604468,0.9162141460374796,0.7968488308566435,0.9162079953364786
400,0.2043875326216221,0.9178474984000548,0.9234455149553747,0.8148077894327896,0.9230300077941854
500,0.1804902285337448,0.9301083972759892,0.9333586928608171,0.8390287265789768,0.9327178443865765
600,0.14727292194962502,0.940511460118737,0.9434159936301073,0.8464091095536409,0.9424274767703522
700,0.13051360242068769,0.9485110249889256,0.9513318280363269,0.8680963090728717,0.9506414371633802
800,0.12879211910068988,0.9477172996270453,0.9516369347695165,0.8743742108585859,0.9506667018367753
900,0.12471366167068482,0.9494006003324225,0.953045528689723,0.8694052119755246,0.9522552912063786
1000,0.11898165218532085,0.9520731789769965,0.9552695779333155,0.8763532078234266,0.9541915711356093
1100,0.09589966990053654,0.9629251268193509,0.9650318243273526,0.887758072222916,0.9644066379502021
1200,0.09501655600965023,0.962344152110737,0.9640058463970049,0.8880758473297538,0.963432817327553
1300,0.0969458695501089,0.9607208735148147,0.9626566212964801,0.8875927748466811,0.9620275929709294
1400,0.09355484798550606,0.9632585819505742,0.9648149677154172,0.8922898867625432,0.9641778870653864
1500,0.09471589259803295,0.9609289558674468,0.9628461843504836,0.8859248464729714,0.9621513199108047
