,losses,macro,micro,sample,weighted
100,0.40623594880104064,0.849098529746449,0.8677126349174713,0.7725718391851204,0.8587885760364405
200,0.23124772280454636,0.9366008967605837,0.9363098819700716,0.8164032391219891,0.9366236423852982
300,0.20914478093385697,0.9404939735396234,0.9398185433452454,0.8188039950500887,0.9400795137909568
400,0.1937721586227417,0.9461948327129395,0.9456671348821033,0.841364606313825,0.945953119790409
500,0.18292493104934693,0.9497170011998318,0.9494216129075004,0.8464363245261682,0.9496161642475377
600,0.1722712278366089,0.952002506874175,0.9515998163149949,0.8541434893231767,0.9517512343596957
700,0.1379721689224243,0.9620458282005545,0.9616168544339148,0.873147756757132,0.9617145743929089
800,0.13120570331811904,0.9638309974108619,0.9635942460022514,0.8723233502608503,0.9636458381291679
900,0.13052908398211002,0.9645530383648503,0.9642971010359146,0.8735553521998836,0.9643514134891139
1000,0.12773836240172387,0.9647977811821505,0.9645592620694677,0.8725533403228718,0.9646217817503807
1100,0.12506324380636216,0.9658214009284553,0.9657548255158187,0.882133627223471,0.9658399138442918
1200,0.1334185390174389,0.9630006041964809,0.9627326630993724,0.8747266882423134,0.9628109529179953
1300,0.08116391714662313,0.9785341893028184,0.9784971398036458,0.9040170289779665,0.9785250968361318
1400,0.08312371354550123,0.9776870602658622,0.9776598879390872,0.895786532911533,0.9776701132674614
1500,0.08911596767604352,0.9755792705872456,0.9756708335411894,0.898741257006882,0.9756858013404823
1600,0.08743456203490496,0.9756846224083732,0.9755331692502694,0.8937003578019204,0.9755329599469611
1700,0.0890040409564972,0.9758585307947165,0.9757547972761837,0.9011231290410977,0.9757820230761958
1800,0.09035432256758213,0.9748005067266761,0.9748377560000661,0.891664400269869,0.9748530578864342
