,losses,macro,micro,sample,weighted
100,0.44425047397613526,0.7545540944385443,0.8204322131534643,0.7185106807255245,0.795465760377422
200,0.25994972452521325,0.8986908502780528,0.9041596606615027,0.7698888333888335,0.9048037650724595
300,0.2311503666639328,0.9109099305559752,0.9145396327877415,0.7885948361534298,0.9150459397339634
400,0.21868895053863524,0.9158184896104449,0.9176419391614644,0.7963196668782606,0.918064518274826
500,0.20608239635825157,0.9218399648532504,0.9222398976620618,0.8029992841186594,0.922387195936457
600,0.1540623763203621,0.943448010560018,0.9423037826440032,0.8394868738032799,0.942222798371247
700,0.153753477409482,0.9402666760183067,0.939853647878571,0.8387839192057942,0.939908523330639
800,0.15592874392867087,0.9403118405927415,0.9397419375598963,0.835212292915418,0.9396980908703092
900,0.15166640639305115,0.9418828896083556,0.9415880467857441,0.8396651612276611,0.9414721988807584
1000,0.15233697615563868,0.9416731420547731,0.942106489845,0.846403120834027,0.9421105815837426
1100,0.10806317687034607,0.960789903663578,0.9587826515939628,0.8735567405684592,0.958674186508019
1200,0.10693520493805408,0.9603233987000556,0.9589072998844795,0.872126650693057,0.9587652413817359
1300,0.10986876338720322,0.9591579502280244,0.9575185127483813,0.8698545508311133,0.9574099697643443
1400,0.11361555993556977,0.9574051802100426,0.9555391712292074,0.8643367162351538,0.9554960565169385
1500,0.11667093604803086,0.9561904209092837,0.954269501759203,0.8634905793512044,0.9542839694125336
