,losses,macro,micro,sample,weighted
100,0.8211817371845246,0.7736012951319401,0.8263897205156274,0.7436466042637917,0.8005874145639652
200,0.20792884916067123,0.9410854198213154,0.9434443289071891,0.8506123308115496,0.9436529495396903
300,0.16705159217119217,0.9527958582137385,0.9544660688128761,0.8768848638340826,0.9544668237113113
400,0.15035327725112438,0.9585513101181032,0.9598028969720674,0.884325557688839,0.9598675754133826
500,0.14047697402536868,0.9603066687003278,0.9617310967970835,0.8866775047868799,0.9617656131826476
600,0.13830775290727615,0.9619529743646086,0.9633425644145965,0.8949762264645077,0.9633552604112005
700,0.09669072661548853,0.9715816251959177,0.9725980255185811,0.9018190646159396,0.9726043357716689
800,0.09470154039561748,0.9723501405549183,0.9733148007090004,0.9042599921779609,0.9732801746907174
900,0.09059120181947947,0.972498863167549,0.9737082226589638,0.9061626294712233,0.9737162513706058
1000,0.09320497207343578,0.9713128693946228,0.9722676691054093,0.9078247971646408,0.9722670973478723
1100,0.08758764930069446,0.973406748240709,0.9746627426775564,0.9100092190795316,0.9746126522913228
1200,0.08504277892410755,0.9735660667313779,0.9748100717081855,0.9074719971868409,0.9747824750640122
1300,0.05998157523572445,0.9803360569292159,0.9813888216486645,0.9190220669087857,0.9813425370959028
1400,0.05947622995823622,0.9801326205351729,0.9812646854896676,0.9206401606206295,0.9812312084767275
1500,0.060779724158346655,0.9800635602226707,0.9812480856004427,0.9154344353563103,0.9812215767255759
1600,0.058619293812662364,0.980374031079411,0.981533743769861,0.9186733427163115,0.9814989661612062
1700,0.05827295381575823,0.980454751131735,0.9815989508234749,0.9196042724636474,0.9815637036387295
1800,0.05955066174268722,0.9807146925347696,0.9817809406860413,0.9154382093600845,0.9817365830701366
