,losses,macro,micro,sample,weighted
100,0.6919024196267128,0.5398417997708368,0.7230512143919592,0.6661485775509212,0.6430678570633614
200,0.28066974177956583,0.8835152472026044,0.8960788088790611,0.765091617583805,0.896168023851638
300,0.2181646677851677,0.9119420449854887,0.9194530264246548,0.8063708461677211,0.9192635283654552
400,0.18504867687821389,0.9262511005162831,0.9318755751073721,0.8301856260059385,0.9313702240720173
500,0.1671882074326277,0.9329690909596112,0.9383025707987148,0.8451683616869241,0.9375855481511443
600,0.13038751564919948,0.9476392099501756,0.9510037368891083,0.8711175174651737,0.9503915996506628
700,0.11698567830026149,0.9521002482243219,0.9554489549752228,0.8805291566072816,0.9547919805335462
800,0.12018678538501262,0.9508413023487536,0.9545562042055549,0.8773543249285437,0.9537800668401321
900,0.11576640017330647,0.9521669100481768,0.9560668784144102,0.8805412812014375,0.955146148669519
1000,0.11776865370571614,0.9517892255209808,0.9553115531054975,0.8746460493326118,0.9544110627243028
1100,0.08853186547756195,0.9649821685273914,0.9666120192355081,0.8966069212905151,0.9660574883850935
1200,0.08444058269262314,0.9665362529493632,0.967738752071132,0.8978356478590854,0.9672954278832749
1300,0.0877175523340702,0.9656094600982112,0.9670004060886395,0.8970289129273507,0.9666337597917182
1400,0.0870867944508791,0.965157450076774,0.9665785531253345,0.8907562650023587,0.9661710163186862
1500,0.0865156389027834,0.9649724699727694,0.9663266294409607,0.8909040372544124,0.965877526405608
