,losses,macro,micro,sample,weighted
100,0.4219961842894554,0.8410533564202488,0.8627934610754104,0.7659748181505995,0.8526303369865177
200,0.23397107884287835,0.9337304817874625,0.9333333685444732,0.8019691931332557,0.9335919419803702
300,0.20407440081238748,0.9438398729652018,0.943411736478846,0.8324718783820346,0.943638118977147
400,0.19303925603628158,0.9459658224861209,0.945766060195396,0.8386325111520425,0.9459998962769629
500,0.18823461711406708,0.9465563570301527,0.9465462963638448,0.8413989482739485,0.9467318105086026
600,0.17543923795223237,0.9519247462538245,0.951298637624043,0.8493179533140471,0.951471179744678
700,0.13465118244290353,0.9629413311976168,0.9625759470106875,0.867515931984682,0.9626422361080522
800,0.12950980618596078,0.9657520276828848,0.9650987535700054,0.8729170499639249,0.9651819112878661
900,0.13051694191992283,0.9639240901706378,0.9636444949068508,0.8747551571692198,0.9637238753589831
1000,0.13047421164810658,0.9629781903828054,0.9627043814873203,0.8710987848956598,0.9627941795730517
1100,0.12818697944283486,0.9642872471121271,0.9637756988010514,0.8693558143245644,0.9638471415980128
1200,0.12686599500477314,0.9642311260417822,0.9639469349430242,0.8773698129127817,0.9640249346277873
1300,0.08612023685127497,0.9768507108812673,0.9767281696211654,0.8943329673798425,0.9767356079462562
1400,0.08424607399851083,0.9770396758697626,0.9768685400099936,0.8975836823766511,0.9768793108913012
1500,0.08489510666579009,0.9764829999831478,0.976525466093786,0.8946356850614663,0.9765312895560645
1600,0.0885206324979663,0.9757584726237993,0.9755105550187033,0.8945489961427461,0.975531741547131
1700,0.09034357961267232,0.9753517910522514,0.9754140346176823,0.8967509673486235,0.9754230716448171
1800,0.0938409662246704,0.9738144862054205,0.9735312522895101,0.8917820707937893,0.9735396308304343
