,losses,macro,micro,sample,weighted
100,0.38141628086566925,0.8037381214544319,0.8513197227292223,0.7439005174512988,0.8314369738627182
200,0.20879236981272697,0.9319161835837132,0.9337010446318976,0.8372111243790933,0.9347758813654614
300,0.19371256798505784,0.9333835915189248,0.9361687906828383,0.8349817552239426,0.9372815183089648
400,0.1824559374153614,0.9376196785281589,0.9408614912499742,0.8370150717338217,0.9419185698185117
500,0.16903168365359306,0.941560201451731,0.9456796094727281,0.8476308053231492,0.9466523599971491
600,0.14018645748496056,0.9500467207198229,0.9549937695697733,0.8617272553835054,0.9558505722294727
700,0.13510845325887202,0.9523998779738566,0.9573819341625888,0.8635975695311633,0.9580605252993909
800,0.13708102092146873,0.9512298313087704,0.9563465418898908,0.8635126579150019,0.9569294495203862
900,0.13203807085752486,0.9521231561357791,0.9572284957624133,0.8656352588383838,0.9578295182068913
1000,0.13345284283161163,0.9511232838458383,0.9567497548624629,0.8676299132811632,0.9573293750008334
1100,0.10261001981794834,0.9642302059142264,0.9685370941466682,0.8876894581113333,0.9689144508753382
1200,0.10086587578058243,0.9631740527953356,0.9678549117609425,0.8827175654206907,0.968214347140802
1300,0.1040976795554161,0.9612588945434166,0.9661419197301712,0.8763919106067546,0.9664797831152044
1400,0.10653447218239308,0.9614799193333936,0.9661756534618299,0.8822032273282275,0.9664645849313321
1500,0.09998446714133025,0.9629190264922133,0.9675962733241813,0.8796032050414861,0.9678607701652993
